name,anchor,min_support,min_delta,weight,rank_margin,top1_threshold,top1_margin,macro_auc,micro_auc,top1_hit,top5_hit,scored_classes,corr_vs_anchor,mad_vs_anchor,corr_vs_v103_diagnostic,classes_mixed,active_cells,sources_used,selected_classes,min,max
v128_v110_clean_min5_d0.005_w0.5_rm0.05_t0.7,v110_clean,5,0.005,0.5,0.05,0.7,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.5_rm0.05_t0.8,v110_clean,5,0.005,0.5,0.05,0.8,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.5_rm0.05_t0.9,v110_clean,5,0.005,0.5,0.05,0.9,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.5_rm0.1_t0.7,v110_clean,5,0.005,0.5,0.1,0.7,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.5_rm0.1_t0.8,v110_clean,5,0.005,0.5,0.1,0.8,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.5_rm0.1_t0.9,v110_clean,5,0.005,0.5,0.1,0.9,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.35_rm0_t0.7,v110_clean,10,0.005,0.35,0.0,0.7,0.08,0.97942829,0.91606903,0.21917808,0.52054795,22,0.99981115,0.00030176,0.78651423,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.35_rm0_t0.8,v110_clean,10,0.005,0.35,0.0,0.8,0.08,0.97942829,0.91606903,0.21917808,0.52054795,22,0.99981115,0.00030176,0.78651423,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.35_rm0_t0.9,v110_clean,10,0.005,0.35,0.0,0.9,0.08,0.97942829,0.91606903,0.21917808,0.52054795,22,0.99981115,0.00030176,0.78651423,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.5_rm0.05_t0.7,v110_clean,10,0.005,0.5,0.05,0.7,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.5_rm0.05_t0.8,v110_clean,10,0.005,0.5,0.05,0.8,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.5_rm0.05_t0.9,v110_clean,10,0.005,0.5,0.05,0.9,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.5_rm0.1_t0.7,v110_clean,10,0.005,0.5,0.1,0.7,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.5_rm0.1_t0.8,v110_clean,10,0.005,0.5,0.1,0.8,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.5_rm0.1_t0.9,v110_clean,10,0.005,0.5,0.1,0.9,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.35_rm0_t0.7,v110_clean,15,0.0,0.35,0.0,0.7,0.08,0.97942829,0.91638522,0.21917808,0.52054795,22,0.99972712,0.00042241,0.78625549,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.35_rm0_t0.8,v110_clean,15,0.0,0.35,0.0,0.8,0.08,0.97942829,0.91638522,0.21917808,0.52054795,22,0.99972712,0.00042241,0.78625549,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.35_rm0_t0.9,v110_clean,15,0.0,0.35,0.0,0.9,0.08,0.97942829,0.91638522,0.21917808,0.52054795,22,0.99972712,0.00042241,0.78625549,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.35_rm0_t0.7,v110_clean,15,0.005,0.35,0.0,0.7,0.08,0.97942829,0.91606903,0.21917808,0.52054795,22,0.99981115,0.00030176,0.78651423,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.35_rm0_t0.8,v110_clean,15,0.005,0.35,0.0,0.8,0.08,0.97942829,0.91606903,0.21917808,0.52054795,22,0.99981115,0.00030176,0.78651423,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.35_rm0_t0.9,v110_clean,15,0.005,0.35,0.0,0.9,0.08,0.97942829,0.91606903,0.21917808,0.52054795,22,0.99981115,0.00030176,0.78651423,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.5_rm0.05_t0.7,v110_clean,15,0.005,0.5,0.05,0.7,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.5_rm0.05_t0.8,v110_clean,15,0.005,0.5,0.05,0.8,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.5_rm0.05_t0.9,v110_clean,15,0.005,0.5,0.05,0.9,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.5_rm0.1_t0.7,v110_clean,15,0.005,0.5,0.1,0.7,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.5_rm0.1_t0.8,v110_clean,15,0.005,0.5,0.1,0.8,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.5_rm0.1_t0.9,v110_clean,15,0.005,0.5,0.1,0.9,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.35_rm0_t0.7,v110_clean,20,0.0,0.35,0.0,0.7,0.08,0.97942829,0.91638522,0.21917808,0.52054795,22,0.99972712,0.00042241,0.78625549,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.35_rm0_t0.8,v110_clean,20,0.0,0.35,0.0,0.8,0.08,0.97942829,0.91638522,0.21917808,0.52054795,22,0.99972712,0.00042241,0.78625549,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.35_rm0_t0.9,v110_clean,20,0.0,0.35,0.0,0.9,0.08,0.97942829,0.91638522,0.21917808,0.52054795,22,0.99972712,0.00042241,0.78625549,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.35_rm0_t0.7,v110_clean,20,0.005,0.35,0.0,0.7,0.08,0.97942829,0.91606903,0.21917808,0.52054795,22,0.99981115,0.00030176,0.78651423,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.35_rm0_t0.8,v110_clean,20,0.005,0.35,0.0,0.8,0.08,0.97942829,0.91606903,0.21917808,0.52054795,22,0.99981115,0.00030176,0.78651423,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.35_rm0_t0.9,v110_clean,20,0.005,0.35,0.0,0.9,0.08,0.97942829,0.91606903,0.21917808,0.52054795,22,0.99981115,0.00030176,0.78651423,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.5_rm0.05_t0.7,v110_clean,20,0.005,0.5,0.05,0.7,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.5_rm0.05_t0.8,v110_clean,20,0.005,0.5,0.05,0.8,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.5_rm0.05_t0.9,v110_clean,20,0.005,0.5,0.05,0.9,0.08,0.97942829,0.91638637,0.21917808,0.52054795,22,0.99961518,0.00042363,0.78609259,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.5_rm0.1_t0.7,v110_clean,20,0.005,0.5,0.1,0.7,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.5_rm0.1_t0.8,v110_clean,20,0.005,0.5,0.1,0.8,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.5_rm0.1_t0.9,v110_clean,20,0.005,0.5,0.1,0.9,0.08,0.97942829,0.91620526,0.21917808,0.52054795,22,0.99961720,0.00041276,0.78611621,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.35_rm0.1_t0.7,v110_clean,5,0.0,0.35,0.1,0.7,0.08,0.97940885,0.91601933,0.21917808,0.52054795,22,0.99965507,0.00054950,0.78627522,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.35_rm0.1_t0.8,v110_clean,5,0.0,0.35,0.1,0.8,0.08,0.97940885,0.91601933,0.21917808,0.52054795,22,0.99965507,0.00054950,0.78627522,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.35_rm0.1_t0.9,v110_clean,5,0.0,0.35,0.1,0.9,0.08,0.97940885,0.91601933,0.21917808,0.52054795,22,0.99965507,0.00054950,0.78627522,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.35_rm0.1_t0.7,v110_clean,10,0.0,0.35,0.1,0.7,0.08,0.97940885,0.91601933,0.21917808,0.52054795,22,0.99965507,0.00054950,0.78627522,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.35_rm0.1_t0.8,v110_clean,10,0.0,0.35,0.1,0.8,0.08,0.97940885,0.91601933,0.21917808,0.52054795,22,0.99965507,0.00054950,0.78627522,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.35_rm0.1_t0.9,v110_clean,10,0.0,0.35,0.1,0.9,0.08,0.97940885,0.91601933,0.21917808,0.52054795,22,0.99965507,0.00054950,0.78627522,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.35_rm0.05_t0.7,v110_clean,15,0.0,0.35,0.05,0.7,0.08,0.97940885,0.91621297,0.21917808,0.52054795,22,0.99972747,0.00041610,0.78625451,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.35_rm0.05_t0.8,v110_clean,15,0.0,0.35,0.05,0.8,0.08,0.97940885,0.91621297,0.21917808,0.52054795,22,0.99972747,0.00041610,0.78625451,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.35_rm0.05_t0.9,v110_clean,15,0.0,0.35,0.05,0.9,0.08,0.97940885,0.91621297,0.21917808,0.52054795,22,0.99972747,0.00041610,0.78625451,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.35_rm0.1_t0.7,v110_clean,15,0.0,0.35,0.1,0.7,0.08,0.97940885,0.91603198,0.21917808,0.52054795,22,0.99972880,0.00040640,0.78626834,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.35_rm0.1_t0.8,v110_clean,15,0.0,0.35,0.1,0.8,0.08,0.97940885,0.91603198,0.21917808,0.52054795,22,0.99972880,0.00040640,0.78626834,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.35_rm0.1_t0.9,v110_clean,15,0.0,0.35,0.1,0.9,0.08,0.97940885,0.91603198,0.21917808,0.52054795,22,0.99972880,0.00040640,0.78626834,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.35_rm0.05_t0.7,v110_clean,20,0.0,0.35,0.05,0.7,0.08,0.97940885,0.91621297,0.21917808,0.52054795,22,0.99972747,0.00041610,0.78625451,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.35_rm0.05_t0.8,v110_clean,20,0.0,0.35,0.05,0.8,0.08,0.97940885,0.91621297,0.21917808,0.52054795,22,0.99972747,0.00041610,0.78625451,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.35_rm0.05_t0.9,v110_clean,20,0.0,0.35,0.05,0.9,0.08,0.97940885,0.91621297,0.21917808,0.52054795,22,0.99972747,0.00041610,0.78625451,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.35_rm0.1_t0.7,v110_clean,20,0.0,0.35,0.1,0.7,0.08,0.97940885,0.91603198,0.21917808,0.52054795,22,0.99972880,0.00040640,0.78626834,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.35_rm0.1_t0.8,v110_clean,20,0.0,0.35,0.1,0.8,0.08,0.97940885,0.91603198,0.21917808,0.52054795,22,0.99972880,0.00040640,0.78626834,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.35_rm0.1_t0.9,v110_clean,20,0.0,0.35,0.1,0.9,0.08,0.97940885,0.91603198,0.21917808,0.52054795,22,0.99972880,0.00040640,0.78626834,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.35_rm0.05_t0.7,v110_clean,5,0.005,0.35,0.05,0.7,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.35_rm0.05_t0.8,v110_clean,5,0.005,0.35,0.05,0.8,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.35_rm0.05_t0.9,v110_clean,5,0.005,0.35,0.05,0.9,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.35_rm0.1_t0.7,v110_clean,5,0.005,0.35,0.1,0.7,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.35_rm0.1_t0.8,v110_clean,5,0.005,0.35,0.1,0.8,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.35_rm0.1_t0.9,v110_clean,5,0.005,0.35,0.1,0.9,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.35_rm0.05_t0.7,v110_clean,10,0.005,0.35,0.05,0.7,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.35_rm0.05_t0.8,v110_clean,10,0.005,0.35,0.05,0.8,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.35_rm0.05_t0.9,v110_clean,10,0.005,0.35,0.05,0.9,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.35_rm0.1_t0.7,v110_clean,10,0.005,0.35,0.1,0.7,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.35_rm0.1_t0.8,v110_clean,10,0.005,0.35,0.1,0.8,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.35_rm0.1_t0.9,v110_clean,10,0.005,0.35,0.1,0.9,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.35_rm0.05_t0.7,v110_clean,15,0.005,0.35,0.05,0.7,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.35_rm0.05_t0.8,v110_clean,15,0.005,0.35,0.05,0.8,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.35_rm0.05_t0.9,v110_clean,15,0.005,0.35,0.05,0.9,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.35_rm0.1_t0.7,v110_clean,15,0.005,0.35,0.1,0.7,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.35_rm0.1_t0.8,v110_clean,15,0.005,0.35,0.1,0.8,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.35_rm0.1_t0.9,v110_clean,15,0.005,0.35,0.1,0.9,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.35_rm0.05_t0.7,v110_clean,20,0.005,0.35,0.05,0.7,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.35_rm0.05_t0.8,v110_clean,20,0.005,0.35,0.05,0.8,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.35_rm0.05_t0.9,v110_clean,20,0.005,0.35,0.05,0.9,0.08,0.97938612,0.91593648,0.21917808,0.52054795,22,0.99981146,0.00029654,0.78651419,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.35_rm0.1_t0.7,v110_clean,20,0.005,0.35,0.1,0.7,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.35_rm0.1_t0.8,v110_clean,20,0.005,0.35,0.1,0.8,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.35_rm0.1_t0.9,v110_clean,20,0.005,0.35,0.1,0.9,0.08,0.97938612,0.91580566,0.21917808,0.52054795,22,0.99981246,0.00028893,0.78653039,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v114_clean_selfblend_baseline,v114_clean_selfblend,,,,,,,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.35_rm0_t0.7,v114_clean_selfblend,5,0.01,0.35,0.0,0.7,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.35_rm0_t0.8,v114_clean_selfblend,5,0.01,0.35,0.0,0.8,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.35_rm0_t0.9,v114_clean_selfblend,5,0.01,0.35,0.0,0.9,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.35_rm0.05_t0.7,v114_clean_selfblend,5,0.01,0.35,0.05,0.7,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.35_rm0.05_t0.8,v114_clean_selfblend,5,0.01,0.35,0.05,0.8,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.35_rm0.05_t0.9,v114_clean_selfblend,5,0.01,0.35,0.05,0.9,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.35_rm0.1_t0.7,v114_clean_selfblend,5,0.01,0.35,0.1,0.7,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.35_rm0.1_t0.8,v114_clean_selfblend,5,0.01,0.35,0.1,0.8,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.35_rm0.1_t0.9,v114_clean_selfblend,5,0.01,0.35,0.1,0.9,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.5_rm0_t0.7,v114_clean_selfblend,5,0.01,0.5,0.0,0.7,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.01_w0.5_rm0_t0.8,v114_clean_selfblend,5,0.01,0.5,0.0,0.8,0.08,0.97920102,0.91572402,0.23287671,0.52054795,22,1.00000000,0.00000000,0.78756350,0,0,,,0.01114442,0.99946620
