name,formula,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
th0_sl0.2_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494570,0.23287671,0.52054795,0.01114442,0.99946797,0.52113275,0.24225165
th0_sl0.2_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498608,0.23287671,0.52054795,0.01114442,0.99946733,0.52113292,0.24222337
th0_sl0.2_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504166,0.23287671,0.52054795,0.01114442,0.99946637,0.52113318,0.24218347
th0_sl0.2_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509838,0.23287671,0.52054795,0.01114442,0.99946508,0.52113352,0.24213498
th0_sl0.2_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516811,0.23287671,0.52054795,0.01114442,0.99946348,0.52113396,0.24208193
th0.01_sl0.04_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496537,0.21917808,0.52054795,0.01114442,0.99946852,0.52113144,0.24224289
th0.01_sl0.04_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502382,0.23287671,0.52054795,0.01114442,0.99946783,0.52113105,0.24219647
th0.01_sl0.04_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91508089,0.23287671,0.52054795,0.01114442,0.99946714,0.52113065,0.24215299
th0.01_sl0.04_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91513336,0.23287671,0.52054795,0.01114442,0.99946645,0.52113026,0.24211245
th0.01_sl0.04_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518318,0.23287671,0.52054795,0.01114442,0.99946576,0.52112987,0.24207485
th0.01_sl0.04_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91527201,0.23287671,0.52054795,0.01114442,0.99946438,0.52112908,0.24200848
th0.01_sl0.04_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91537165,0.23287671,0.52054795,0.01114442,0.99946231,0.52112790,0.24193101
th0.01_sl0.04_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91543931,0.23287671,0.52054795,0.01114442,0.99945956,0.52112633,0.24186900
th0.01_sl0.04_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91544794,0.23287671,0.52054795,0.01114442,0.99945611,0.52112436,0.24185788
th0.01_sl0.04_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491532,0.21917808,0.52054795,0.01114442,0.99946893,0.52113235,0.24228002
th0.01_sl0.04_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496054,0.21917808,0.52054795,0.01114442,0.99946845,0.52113241,0.24224965
th0.01_sl0.04_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499517,0.23287671,0.52054795,0.01114442,0.99946797,0.52113247,0.24222053
th0.01_sl0.04_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503257,0.23287671,0.52054795,0.01114442,0.99946748,0.52113253,0.24219266
th0.01_sl0.04_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91506651,0.23287671,0.52054795,0.01114442,0.99946700,0.52113259,0.24216606
th0.01_sl0.04_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91513313,0.23287671,0.52054795,0.01114442,0.99946603,0.52113271,0.24211663
th0.01_sl0.04_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91520861,0.23287671,0.52054795,0.01114442,0.99946458,0.52113289,0.24205193
th0.01_sl0.04_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91529260,0.23287671,0.52054795,0.01114442,0.99946265,0.52113314,0.24198330
th0.01_sl0.04_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91534967,0.23287671,0.52054795,0.01114442,0.99946023,0.52113344,0.24192590
th0.01_sl0.04_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488414,0.21917808,0.52054795,0.01114442,0.99946969,0.52113011,0.24229824
th0.01_sl0.04_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491405,0.21917808,0.52054795,0.01114442,0.99946959,0.52112906,0.24227627
th0.01_sl0.04_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493948,0.21917808,0.52054795,0.01114442,0.99946949,0.52112800,0.24225508
th0.01_sl0.04_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496698,0.21917808,0.52054795,0.01114442,0.99946938,0.52112695,0.24223467
th0.01_sl0.04_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499770,0.21917808,0.52054795,0.01114442,0.99946928,0.52112589,0.24221506
th0.01_sl0.04_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504844,0.21917808,0.52054795,0.01114442,0.99946907,0.52112378,0.24217818
th0.01_sl0.04_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91512116,0.23287671,0.52054795,0.01114442,0.99946876,0.52112061,0.24212876
th0.01_sl0.04_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518893,0.23287671,0.52054795,0.01114442,0.99946834,0.52111639,0.24207388
th0.01_sl0.04_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91525176,0.23287671,0.52054795,0.01114442,0.99946783,0.52111111,0.24202300
th0.01_sl0.04_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490462,0.21917808,0.52054795,0.01114442,0.99946920,0.52113157,0.24228620
th0.01_sl0.04_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494662,0.21917808,0.52054795,0.01114442,0.99946885,0.52113124,0.24225851
th0.01_sl0.04_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498309,0.21917808,0.52054795,0.01114442,0.99946850,0.52113091,0.24223182
th0.01_sl0.04_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501807,0.23287671,0.52054795,0.01114442,0.99946815,0.52113058,0.24220612
th0.01_sl0.04_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504557,0.23287671,0.52054795,0.01114442,0.99946780,0.52113025,0.24218141
th0.01_sl0.04_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510264,0.23287671,0.52054795,0.01114442,0.99946710,0.52112959,0.24213497
th0.01_sl0.04_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518238,0.23287671,0.52054795,0.01114442,0.99946604,0.52112859,0.24207276
th0.01_sl0.04_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91527488,0.23287671,0.52054795,0.01114442,0.99946464,0.52112727,0.24200374
th0.01_sl0.04_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91535289,0.23287671,0.52054795,0.01114442,0.99946289,0.52112562,0.24193985
th0.01_sl0.04_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488632,0.21917808,0.52054795,0.01114442,0.99946922,0.52113210,0.24229860
th0.01_sl0.04_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491624,0.21917808,0.52054795,0.01114442,0.99946888,0.52113204,0.24227657
th0.01_sl0.04_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494109,0.21917808,0.52054795,0.01114442,0.99946854,0.52113197,0.24225515
th0.01_sl0.04_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496618,0.23287671,0.52054795,0.01114442,0.99946820,0.52113191,0.24223437
th0.01_sl0.04_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499517,0.23287671,0.52054795,0.01114442,0.99946787,0.52113185,0.24221420
th0.01_sl0.04_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505351,0.23287671,0.52054795,0.01114442,0.99946719,0.52113172,0.24217575
th0.01_sl0.04_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91512139,0.23287671,0.52054795,0.01114442,0.99946617,0.52113153,0.24212275
th0.01_sl0.04_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91520458,0.23287671,0.52054795,0.01114442,0.99946481,0.52113128,0.24206085
th0.01_sl0.04_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91529640,0.23287671,0.52054795,0.01114442,0.99946312,0.52113096,0.24199754
th0.01_sl0.08_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495352,0.21917808,0.52054795,0.01114442,0.99946852,0.52113159,0.24225270
th0.01_sl0.08_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500886,0.23287671,0.52054795,0.01114442,0.99946783,0.52113128,0.24221056
th0.01_sl0.08_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91506283,0.23287671,0.52054795,0.01114442,0.99946714,0.52113096,0.24217093
th0.01_sl0.08_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510770,0.23287671,0.52054795,0.01114442,0.99946645,0.52113064,0.24213383
th0.01_sl0.08_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91514797,0.23287671,0.52054795,0.01114442,0.99946576,0.52113033,0.24209925
th0.01_sl0.08_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91521850,0.23287671,0.52054795,0.01114442,0.99946438,0.52112969,0.24203767
th0.01_sl0.08_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91531193,0.23287671,0.52054795,0.01114442,0.99946231,0.52112874,0.24196425
th0.01_sl0.08_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91539501,0.23287671,0.52054795,0.01114442,0.99945956,0.52112748,0.24190176
th0.01_sl0.08_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91542492,0.23287671,0.52054795,0.01114442,0.99945611,0.52112590,0.24188058
th0.01_sl0.08_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490922,0.21917808,0.52054795,0.01114442,0.99946893,0.52113188,0.24228594
th0.01_sl0.08_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495317,0.21917808,0.52054795,0.01114442,0.99946845,0.52113170,0.24225825
th0.01_sl0.08_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498654,0.23287671,0.52054795,0.01114442,0.99946797,0.52113153,0.24223163
th0.01_sl0.08_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502210,0.23287671,0.52054795,0.01114442,0.99946748,0.52113136,0.24220609
th0.01_sl0.08_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505339,0.23287671,0.52054795,0.01114442,0.99946700,0.52113118,0.24218163
th0.01_sl0.08_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91511276,0.23287671,0.52054795,0.01114442,0.99946603,0.52113083,0.24213594
th0.01_sl0.08_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518065,0.23287671,0.52054795,0.01114442,0.99946458,0.52113031,0.24207550
th0.01_sl0.08_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91525878,0.23287671,0.52054795,0.01114442,0.99946265,0.52112961,0.24201001
th0.01_sl0.08_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91532010,0.23287671,0.52054795,0.01114442,0.99946023,0.52112874,0.24195244
th0.01_sl0.08_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91487746,0.21917808,0.52054795,0.01114442,0.99946969,0.52113057,0.24230378
th0.01_sl0.08_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490404,0.21917808,0.52054795,0.01114442,0.99946959,0.52112973,0.24228439
th0.01_sl0.08_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492498,0.21917808,0.52054795,0.01114442,0.99946949,0.52112890,0.24226565
th0.01_sl0.08_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494869,0.21917808,0.52054795,0.01114442,0.99946938,0.52112807,0.24224757
th0.01_sl0.08_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497642,0.21917808,0.52054795,0.01114442,0.99946928,0.52112724,0.24223014
th0.01_sl0.08_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501910,0.21917808,0.52054795,0.01114442,0.99946907,0.52112558,0.24219727
th0.01_sl0.08_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507974,0.23287671,0.52054795,0.01114442,0.99946876,0.52112309,0.24215291
th0.01_sl0.08_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91513923,0.23287671,0.52054795,0.01114442,0.99946834,0.52111977,0.24210297
th0.01_sl0.08_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91520734,0.23287671,0.52054795,0.01114442,0.99946783,0.52111562,0.24205538
th0.01_sl0.08_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489725,0.21917808,0.52054795,0.01114442,0.99946920,0.52113142,0.24229201
th0.01_sl0.08_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493960,0.21917808,0.52054795,0.01114442,0.99946885,0.52113101,0.24226701
th0.01_sl0.08_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497308,0.21917808,0.52054795,0.01114442,0.99946850,0.52113061,0.24224285
th0.01_sl0.08_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500415,0.23287671,0.52054795,0.01114442,0.99946815,0.52113021,0.24221954
th0.01_sl0.08_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503061,0.23287671,0.52054795,0.01114442,0.99946780,0.52112980,0.24219708
th0.01_sl0.08_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91508354,0.23287671,0.52054795,0.01114442,0.99946710,0.52112900,0.24215468
th0.01_sl0.08_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91515131,0.23287671,0.52054795,0.01114442,0.99946604,0.52112778,0.24209743
th0.01_sl0.08_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91522909,0.23287671,0.52054795,0.01114442,0.99946464,0.52112617,0.24203295
th0.01_sl0.08_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91530319,0.23287671,0.52054795,0.01114442,0.99946289,0.52112415,0.24197141
th0.01_sl0.08_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488023,0.21917808,0.52054795,0.01114442,0.99946922,0.52113240,0.24230297
th0.01_sl0.08_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490980,0.21917808,0.52054795,0.01114442,0.99946888,0.52113249,0.24228299
th0.01_sl0.08_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492936,0.21917808,0.52054795,0.01114442,0.99946854,0.52113258,0.24226356
th0.01_sl0.08_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495110,0.23287671,0.52054795,0.01114442,0.99946820,0.52113266,0.24224467
th0.01_sl0.08_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497734,0.23287671,0.52054795,0.01114442,0.99946787,0.52113275,0.24222632
th0.01_sl0.08_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503303,0.23287671,0.52054795,0.01114442,0.99946719,0.52113292,0.24219124
th0.01_sl0.08_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509079,0.23287671,0.52054795,0.01114442,0.99946617,0.52113319,0.24214270
th0.01_sl0.08_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91515913,0.23287671,0.52054795,0.01114442,0.99946481,0.52113354,0.24208558
